track.id,track.name,track.popularity,track.album.album_type,track.duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.album.release_date,tag
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,81,album,151666,0.663,0.6,-10.87,0.032,0.43,0,0.184,0.8,129.991,1967-08-29,1960s
0wz1LjDb9ZNEYwOmDJ3Q4b,Surfin' U.S.A. - Remastered 2001,71,album,149373,0.55,0.854,-5.968,0.036,0.661,0,0.112,0.965,159.231,1963-03-25,1960s
4Y4Gd3ty8uut6Qw43c7yJc,(Sittin' On) the Dock of the Bay,62,album,166826,0.484,0.312,-13.522,0.0535,0.724,1.65e-6,0.0601,0.598,205.981,1968-02-23,1960s
2KQM3kDM0zMBC9iynePBbS,Stand By Me,57,compilation,174253,0.653,0.334,-6.955,0.0313,0.411,3.47e-5,0.123,0.665,119.46,2016-11-25,1960s
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,82,album,140773,0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,1969-11-02,1960s
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",80,album,202266,0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,1966-04-15,1960s
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,79,album,182360,0.396,0.293,-14.062,0.0275,0.941,1.96e-4,0.105,0.343,100.307,1961-10-20,1960s
4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,78,album,162373,0.552,0.608,-9.786,0.0345,0.352,0,0.0533,0.637,112.367,1966-03,1960s
1qRA5BS78u3gME0loMl9AA,For What It's Worth,77,album,153693,0.653,0.519,-10.164,0.0497,0.406,0.0209,0.101,0.822,98.883,1966-12-05,1960s
62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,77,album,203573,0.529,0.127,-16.066,0.0274,0.611,1.09e-4,0.237,0.578,63.05,1969-06-06,1960s
5LxvwujISqiB8vpRYv887S,I Want You Back,76,album,176333,0.469,0.538,-13.559,0.0571,0.305,1.2e-4,0.37,0.886,196.605,1969-12-18,1960s
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,76,album,259946,0.533,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,1969-09-26,1960s
0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,76,album,333893,0.412,0.902,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74,1969-10-22,1960s
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,76,album,270773,0.634,0.63,-8.277,0.031,0.447,0.039,0.17,0.489,118.628,1969-12-05,1960s
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,79,album,141600,0.508,0.774,-5.973,0.0321,0.0586,4.87e-6,0.063,0.942,178.946,1969-08-03,1960s
4Hhv2vrOTy89HFRcjU3QOx,At Last,75,album,179693,0.274,0.348,-8.631,0.0293,0.547,0.0133,0.334,0.328,87.43,1960,1960s
3BQHpFgAp4l80e1XslIjNI,Yesterday - Remastered 2009,75,album,125666,0.332,0.179,-11.83,0.0326,0.879,0,0.0886,0.315,96.529,1965-08-06,1960s
1JO1xLtVc8mWhIoE3YaCL0,Happy Together,75,album,176293,0.584,0.367,-9.638,0.0328,0.55,1.38e-5,0.0818,0.588,120.175,1967,1960s
29U7stRjqHU6rMiS8BfaI9,What A Wonderful World,74,album,139226,0.271,0.165,-20.652,0.0351,0.729,1.6e-6,0.118,0.203,77.082,1968-01-01,1960s
0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack",74,album,244026,0.606,0.457,-14.035,0.0497,0.713,2.53e-5,0.0747,0.813,92.033,1968-04-03,1960s
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer - 2006 Remaster,74,album,167373,0.526,0.775,-6.05,0.0352,0.707,2.05e-5,0.217,0.962,80.106,1967-01-09,1960s
7s25THrKz86DM225dOYwnr,Respect,73,album,147600,0.805,0.558,-5.226,0.041,0.164,2.2e-5,0.0546,0.965,114.95,1967-03-10,1960s
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,74,album,155226,0.482,0.849,-9.198,0.0452,0.641,7.74e-6,0.0414,0.937,124.631,1963-03-22,1960s
1OppEieGNdItZbE14gLBEv,You Can't Hurry Love,73,album,167933,0.63,0.711,-9.34,0.0472,0.299,0,0.0813,0.659,96.912,1966-08-25,1960s
48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",73,compilation,178933,0.619,0.603,-9.481,0.0342,0.712,0,0.0721,0.958,127.433,1962,1960s
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,73,album,378146,0.702,0.668,-9.237,0.214,0.518,0,0.0588,0.561,116.063,1968-12-06,1960s
6pxWv6GV35VGmcPf5dh6CH,Proud Mary,72,album,187213,0.699,0.641,-7.564,0.0289,0.13,2.18e-4,0.0601,0.728,120.745,1969-01-05,1960s
5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,72,album,185413,0.525,0.216,-13.551,0.0301,0.837,0,0.107,0.328,106.761,1964-10-19,1960s
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",72,album,160280,0.667,0.599,-8.894,0.0291,0.245,0,0.107,0.971,127.935,1965,1960s
0xxZY5C9xxij3D1HkzbnfC,Monster Mash,73,album,192040,0.541,0.504,-14.191,0.457,0.375,0,0.421,0.707,68.482,1962,1960s
3spdoTYpuCpmq19tuD0bOe,My Way,72,album,276800,0.401,0.381,-7.458,0.0274,0.7,0,0.122,0.229,75.454,1969-03,1960s
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),72,album,145866,0.421,0.751,-9.584,0.0472,0.2,0,0.17,0.789,89.839,1967-01-04,1960s
1Eolhana7nKHYpcYpdVcT5,Little Wing,72,album,145746,0.515,0.534,-8.045,0.0768,0.181,0.00278,0.0547,0.426,70.776,1967-12-01,1960s
4kP69y3GKHi9tXckfgp4bK,For Once In My Life,71,album,169800,0.524,0.519,-11.903,0.043,0.195,0,0.523,0.847,110.121,1968-12-01,1960s
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,72,album,166280,0.858,0.544,-9.289,0.0751,0.583,0.00109,0.0707,0.874,108.217,1969-11-02,1960s
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,71,album,145746,0.49,0.715,-5.549,0.0476,0.386,0,0.311,0.866,130.726,2000-11-13,1960s
1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,71,album,194293,0.711,0.362,-10.851,0.0381,0.272,0,0.127,0.616,117.287,1968-08-26,1960s
4feXcsElKIVsGwkbnTHAfV,Somethin' Stupid,72,album,162493,0.257,0.338,-12.902,0.0357,0.736,0,0.252,0.544,207.356,1967-08,1960s
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remaster,71,album,318026,0.31,0.403,-13.664,0.0326,0.0726,9.27e-5,0.139,0.466,134.48,1969-11-04,1960s
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,71,album,150640,0.551,0.293,-12.503,0.0272,0.486,2.73e-4,0.0864,0.322,106.798,1967,1960s
11DjZQEZ69EXLo77HVj6yW,Green River,71,album,154120,0.702,0.772,-9.677,0.0277,0.0312,0.00837,0.0809,0.973,141.694,1969-08-03,1960s
1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,71,album,156653,0.477,0.433,-6.473,0.0247,0.689,1.95e-4,0.151,0.611,82.52,1968-04-18,1960s
3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,71,album,119800,0.476,0.722,-10.017,0.0646,0.598,0,0.184,0.909,92.966,1965-05-01,1960s
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered 2000,71,album,274493,0.63,0.551,-9.28,0.0549,0.373,5.75e-5,0.103,0.518,143.868,1968-07-01,1960s
29SyMC0plk6qw8NMF7lfRL,You Really Got Me,71,album,134253,0.573,0.939,-6.441,0.0808,0.493,0,0.0994,0.963,137.382,1964-10-02,1960s
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,71,album,271280,0.295,0.584,-6.696,0.0345,3.85e-4,0.218,0.0996,0.228,117.2,1964-01-01,1960s
5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),71,album,165800,0.613,0.487,-8.781,0.0935,0.412,1.02e-5,0.286,0.699,143.332,1966-01-01,1960s
5b7OgznPJJr1vHNYGyvxau,Fly Me To The Moon (In Other Words),71,album,147000,0.668,0.26,-14.256,0.0523,0.453,0,0.0621,0.368,119.416,1962-12-10,1960s
6sPOmDulFtLzfX25zICNrC,Build Me Up Buttercup,71,album,177533,0.659,0.513,-7.186,0.0293,0.315,0,0.283,0.855,133.609,1968-01-01,1960s
4QxDOjgpYtQDxxbWPuEJOy,L-O-V-E,71,album,155306,0.425,0.373,-7.543,0.0801,0.686,0,0.077,0.663,78.231,1992-01-01,1960s
6YffUZJ2R06kyxyK6onezL,Ring of Fire,70,compilation,158426,0.659,0.585,-8.189,0.0288,0.623,2.13e-4,0.348,0.784,104.111,1963-08-06,1960s
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,70,album,308520,0.439,0.488,-14.464,0.0615,0.702,3.39e-4,0.16,0.629,93.017,1970-01-26,1960s
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,70,album,263333,0.468,0.607,-11.367,0.0336,0.072,8.52e-4,0.225,0.886,98.429,1969-10-22,1960s
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,70,album,170813,0.533,0.905,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,1967-05-12,1960s
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,70,album,203680,0.581,0.78,-7.053,0.0567,0.508,1.07e-5,0.0799,0.561,123.711,1967,1960s
5uvosCdMlFdTXhoazkTI5R,Light My Fire,69,album,429760,0.413,0.725,-5.787,0.0324,0.369,2.16e-5,0.0905,0.44,124.618,1967-01-04,1960s
6FT83pFXKhDlXDsNJFAHWz,You Never Can Tell,69,album,161906,0.525,0.852,-9.519,0.222,0.731,5.11e-5,0.218,0.884,157.404,1964-11-01,1960s
74VR3AkGPhbYXnxcOYa16x,Strangers In The Night,69,album,157866,0.259,0.473,-8.275,0.0295,0.592,0,0.201,0.539,90.348,1966-05,1960s
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,69,album,196133,0.421,0.285,-9.43,0.0293,0.829,1.55e-6,0.233,0.402,85.861,1960,1960s
7uEcCGtM1FBBGIhPozhJjv,Daydream Believer,69,album,179613,0.51,0.488,-10.304,0.0304,0.256,0,0.11,0.649,125.683,1968-04-22,1960s
2HoqbEOXgbDSLZ5XCePEXt,Hit the Road Jack,69,single,119880,0.598,0.571,-12.616,0.139,0.704,0,0.513,0.962,173.141,2021-06-04,1960s
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times - 1993 Remaster,69,album,166266,0.476,0.717,-9.192,0.0949,0.0382,7.61e-5,0.0818,0.753,93.584,1969-01-12,1960s
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,69,album,174840,0.504,0.578,-9.302,0.031,0.408,0,0.321,0.654,132.411,1967,1960s
0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,69,album,210160,0.346,0.768,-5.695,0.0377,0.00603,0.38,0.0244,0.532,169.492,1967-05-12,1960s
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,69,album,369600,0.482,0.721,-6.839,0.0321,0.731,0,0.189,0.557,95.263,1965-08-30,1960s
6MTd61g9zq6CB1FnJydjEb,Sugar Sugar,69,album,167213,0.757,0.725,-7.259,0.0275,0.399,0,0.108,0.965,122.439,1969-11-14,1960s
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,69,album,125826,0.553,0.738,-7.963,0.0457,0.213,0,0.339,0.759,138.602,1965-11,1960s
3Xls4cNOwy01dtrNXb1inG,White Room,68,album,298333,0.553,0.576,-13.458,0.0304,0.191,0.00664,0.0365,0.457,109.827,1968-07-01,1960s
5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,68,album,165333,0.603,0.271,-10.083,0.0284,0.679,0,0.141,0.405,110.89,1968-01-22,1960s
4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,68,album,271573,0.64,0.651,-14.981,0.0517,0.142,0.28,0.0341,0.801,111.676,1968-10-01,1960s
2fDHuS1PTkHBbCWWZF1ph9,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",68,album,162653,0.621,0.524,-15.269,0.0803,0.0652,0.00199,0.893,0.889,110.586,1968-05-01,1960s
6PgVDY8GTkxF3GmhVGPzoB,"Hold On, I'm Comin'",67,album,155706,0.803,0.338,-14.029,0.0349,0.196,0.038,0.097,0.912,106.841,1966,1960s
18GiV1BaXzPVYpp9rmOg0E,Blowin' in the Wind,68,album,165426,0.38,0.0993,-20.567,0.0509,0.914,2.32e-5,0.0605,0.44,174.874,1963-05-27,1960s
1xKQbqQtQWrtQS47fUJBtl,Piece of My Heart,67,album,253333,0.443,0.727,-7.951,0.145,0.263,1.41e-4,0.169,0.566,160.82,1968-08-12,1960s
2DpJ9T2RVRanZcYFHKOAfA,Put Your Head On My Shoulder,67,compilation,154733,0.547,0.335,-9.2,0.0307,0.747,0,0.101,0.474,115.838,2000-10-03,1960s
6RJK553YhstRzyKA4mug09,The Letter,67,album,112800,0.638,0.428,-12.156,0.0687,0.252,0,0.132,0.901,139.434,1967,1960s
1GY8zOFi8rC39xXnD0tKO8,Rescue Me,67,album,171026,0.678,0.544,-9.468,0.0326,0.668,9.62e-6,0.103,0.963,122.735,1966-01-01,1960s
1INWPr855fwWdAOeecbu0W,Let's Twist Again,67,album,137360,0.604,0.709,-6.377,0.158,0.0987,0,0.0551,0.907,167.832,1961-01-01,1960s
1WN4uNclrDuczTO3bCr8s1,Be My Baby,67,album,160906,0.512,0.771,-7.006,0.0402,0.168,0,0.0895,0.803,129.639,1964-11-01,1960s
4vju55Ag7apDL2CfotuE7Q,Sunny,67,album,165066,0.714,0.338,-10.994,0.0456,0.93,0.00644,0.389,0.667,128.385,1966-01-01,1960s
0mbS3VwRbO6HVBMPXnzOGA,To Love Somebody,67,album,182000,0.423,0.384,-12.503,0.0315,0.729,4.11e-6,0.27,0.521,90.43,1967-07-14,1960s
6LbbHFEajG9e4m0G3L47c4,Pinball Wizard,67,album,180943,0.543,0.715,-8.89,0.0356,0.0192,0,0.256,0.468,124.011,1969-05-23,1960s
4Xl2PrS3DJqqSKXCo6Uhv9,Homeward Bound,67,album,149613,0.485,0.378,-11.773,0.0337,0.831,0,0.103,0.528,92.928,1966-10-10,1960s
3898C4AbdbptwYet6547e5,The Girl From Ipanema,67,album,321826,0.664,0.194,-15.487,0.0357,0.909,3.85e-5,0.0829,0.443,129.863,1989-01-01,1960s
65jrjEhWfAvysKfnojk1i0,Under the Boardwalk,67,album,161960,0.747,0.226,-13.635,0.0414,0.908,1.68e-4,0.107,0.778,123.792,1964-06-01,1960s
2AxCeJ6PSsBYiTckM0HLY7,Voodoo Child (Slight Return),67,album,313373,0.214,0.91,-6.662,0.389,0.477,0.00833,0.0517,0.448,175.549,1968-10-25,1960s
3lN8PP6R2IxbLP05QpYXng,Born To Be Wild - Single Version,67,album,212893,0.439,0.734,-12.168,0.097,0.262,0.333,0.244,0.54,145.703,1968-01-01,1960s
6lFZbCc7pn6Lme1NP7qQqQ,You Can't Always Get What You Want,67,album,448720,0.32,0.62,-9.686,0.0594,0.64,6.36e-5,0.253,0.472,86.327,1969-12-05,1960s
6iGU74CwXuT4XVepjc9Emf,God Only Knows - Mono / 1997 Remastered,67,album,173040,0.521,0.487,-7.525,0.0299,0.253,0,0.0579,0.483,117.072,1966-06-16,1960s
1UKobFsdqNXQb8OthimCKe,Helplessly Hoping - 2005 Remaster,67,album,157893,0.483,0.159,-13.648,0.0353,0.914,0,0.111,0.423,146.721,1969-05-29,1960s
4eGHlplaq1ME8oetnTuFFf,Soul Man,67,album,159000,0.79,0.41,-13.241,0.0343,0.263,0.00314,0.174,0.815,112.345,1967,1960s
4yQw7FR9lcvL6RHtegbJBh,Think,67,album,139733,0.687,0.63,-10.817,0.0389,0.251,0,0.221,0.926,110.051,1968-06-14,1960s
4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,67,album,220400,0.607,0.142,-23.455,0.0382,0.843,1.97e-4,0.121,0.305,118.867,1969-04-09,1960s
6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono,66,album,269106,0.195,0.483,-4.991,0.03,0.465,0.497,0.0686,0.173,84.71,1967-11-10,1960s
1DndHckdH9m5rp6gYP086b,Runaround Sue,66,album,171600,0.364,0.607,-9.791,0.125,0.451,0,0.251,0.598,79.987,1961,1960s
0KOE1hat4SIer491XKk4Pa,A Change Is Gonna Come,66,album,191160,0.212,0.383,-10.071,0.0347,0.723,0,0.299,0.452,173.79,1964-03-01,1960s
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,66,album,141506,0.551,0.86,-7.839,0.0796,0.262,4.57e-6,0.0558,0.723,136.921,1964-10-02,1960s
0sjxRg1VlYfx4YG7uxurrq,I Put A Spell On You,66,album,155026,0.42,0.398,-9.13,0.0296,0.755,5.37e-4,0.172,0.364,88.897,1965-06-01,1960s
52vA3CYKZqZVdQnzRrdZt6,The Times They Are A-Changin',66,album,192053,0.389,0.396,-7.999,0.0332,0.887,0,0.0828,0.585,171.86,1964-01-13,1960s
36CKza28wMxYdjdzji7ine,I Started A Joke,66,album,188306,0.31,0.464,-8.755,0.0275,0.156,8.94e-6,0.132,0.431,144.775,1968-08-11,1960s
5uES1C2NgkdrNHiCwf9jRr,Baby Love,65,album,158040,0.595,0.643,-9.275,0.0365,0.76,0,0.538,0.73,135.633,1964-08-31,1960s
6rLqjzGV5VMLDWEnuUqi8q,Dancing In The Street - Stereo,65,album,165226,0.556,0.57,-9.472,0.0393,0.0118,5.26e-4,0.198,0.304,126.01,1965-01-01,1960s
4ZVZBc5xvMyV3WzWktn8i7,Everyday People,65,album,141506,0.807,0.497,-10.656,0.0297,0.307,0.0327,0.043,0.765,114.524,1969-05-03,1960s
1zW2csx1vVJrKfvDrFQNVt,Jump in the Line,65,album,221704,0.594,0.889,-7.775,0.246,0.768,0,0.124,0.8,116.187,1961-07-21,1960s
0Omt3rVppHIlYFXNL1VWgL,Do You Love Me - Mono Single,65,album,172946,0.596,0.793,-6.611,0.0421,0.586,1.86e-6,0.108,0.8,150.256,1962-10-25,1960s
7ngRS53kqxLcEt9Pythc5d,You Don't Own Me,65,album,150000,0.473,0.434,-10.02,0.0257,0.701,0,0.628,0.711,94.814,1963-11-01,1960s
3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),65,album,134386,0.39,0.625,-7.813,0.0537,0.36,0,0.0663,0.514,144.338,1964-07-13,1960s
1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",65,album,163586,0.438,0.349,-15.569,0.038,0.338,5.7e-5,0.417,0.683,124.984,1968-07-01,1960s
3zpj9dvJABiyMrmLCPw6i8,Crazy - Single Version,65,album,164573,0.471,0.021,-24.385,0.0366,0.931,1.19e-6,0.103,0.356,107.796,1961-11-27,1960s
6hleUCx3E4gB2urwRvx1QT,Time of the Season - Mono Version,65,album,214026,0.536,0.696,-6.818,0.0365,0.134,3.19e-6,0.287,0.683,117.179,1968,1960s
4JLcAU2xY90qTkTSNM1lUa,Bang Bang (My Baby Shot Me Down),65,album,162446,0.433,0.174,-18.791,0.0537,0.982,0.101,0.111,0.366,95.802,1966-01-01,1960s
5c33j1xFVOL4G24zxYhssB,This Old Heart Of Mine (Is Weak For You),65,album,172733,0.632,0.59,-10.206,0.0305,0.346,0,0.24,0.953,130.287,1966,1960s
0iA3xXSkSCiJywKyo1UKjQ,Louie Louie,64,compilation,165381,0.623,0.709,-9.818,0.0636,0.102,0,0.0967,0.948,122.394,2006-01-31,1960s
4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,64,album,156173,0.763,0.656,-6.86,0.0417,0.549,0,0.125,0.926,118.394,1966,1960s
0WVTQp3SOCuMr08jh1jweV,Bring It On Home to Me,64,compilation,162533,0.523,0.402,-8.233,0.0305,0.778,0,0.432,0.675,70.863,2000-09-26,1960s
2L93TdW2GMue1H2zlkt30F,Suzanne,64,album,229293,0.409,0.172,-16.44,0.0389,0.922,0.00112,0.111,0.352,132.151,1967-12-27,1960s
0DQqzCHlPyKQXfF8uL01SI,Sunny Afternoon,64,album,210525,0.595,0.462,-8.414,0.0259,0.102,0,0.0641,0.526,124.991,1966-10-28,1960s
5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,64,album,173306,0.574,0.507,-11.343,0.0258,0.228,4.57e-6,0.279,0.514,101.085,1969-08-01,1960s
0OwvrdjaJOypNsNQHyBWE5,California Soul,64,album,177226,0.513,0.826,-8.407,0.0574,0.555,3.48e-5,0.366,0.539,94.582,1969-01-01,1960s
76ICmoJ4PcoMWoooaTxnQs,Land of 1000 Dances,64,album,146973,0.618,0.588,-11.624,0.0735,0.0128,0.0266,0.351,0.768,86.903,1966,1960s
69RH84na5iUNwrwxpgjC5j,Where Did Our Love Go,64,album,153333,0.566,0.49,-10.867,0.0414,0.791,1.42e-5,0.0919,0.847,134.934,1964-08-31,1960s
7FXuCkl1kfxwS5icDjTwbM,Hard to Handle,64,album,141000,0.666,0.55,-8.672,0.0612,0.573,1.84e-6,0.122,0.961,95.552,2018-05-18,1960s
4u9f8hqstB7iITDJNzKhQx,My Generation - Stereo Version,64,album,198706,0.412,0.782,-9.186,0.058,0.308,0.00822,0.0775,0.705,96.732,1965-12-03,1960s
7jGzYUZ2Bgg8BDfYlQRfn8,Wild Thing,64,album,155333,0.453,0.658,-13.472,0.053900000000000003,0.741,0.0288,0.135,0.761,203.871,1966-07-25,1960s
3VgrSJEKBRT3xmwzpaxxEF,(Love Is Like A) Heat Wave,64,album,163053,0.514,0.624,-9.287,0.0842,0.513,0.00517,0.307,0.755,166.726,1963,1960s
3uCkIqD0VzQUijbs8WIizs,These Days,64,album,210653,0.401,0.13,-17.638,0.0312,0.989,0.305,0.101,0.213,93.091,1967-10-09,1960s
1GLmaPfulP0BrfijohQpN5,Don't Worry Baby - Remastered 2001,64,album,169933,0.487,0.464,-9.821,0.03,0.0666,0.00531,0.105,0.851,121.242,1964-03-02,1960s
6Hd8mrDwBQ8rLo70FwFG5C,I Second That Emotion,64,album,161226,0.711,0.663,-9.262,0.0308,0.26,1.23e-6,0.0291,0.896,96.812,1994-02-22,1960s
4NRQwaks9r58tTDvr4iEyv,In the Midnight Hour,64,album,157160,0.75,0.444,-8.63,0.0403,0.12,3.69e-6,0.118,0.849,111.919,1965,1960s
11607FzqoipskTsXrwEHnJ,Sunday Morning,64,album,175893,0.506,0.442,-13.268,0.0276,0.0869,0.00239,0.0846,0.532,105.826,1967-03-12,1960s
4TBBPZks71c60whhq0PgdP,(Your Love Keeps Lifting Me) Higher & Higher,63,compilation,181066,0.631,0.69,-6.676,0.0531,0.176,0,0.121,0.938,94.574,2006,1960s
6jX5mso4x00c1EiNMrTU9U,Please Mr. Postman - Single Version / Mono,63,album,148040,0.785,0.776,-5.259,0.0312,0.729,0,0.181,0.967,121.505,1961,1960s
6dfhF1BDGmhM69fnCb6wSC,America,63,album,215293,0.259,0.241,-15.955,0.042,0.554,6.62e-6,0.0849,0.275,178.453,1968-04-03,1960s
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),63,album,229360,0.451,0.818,-8.124,0.0439,0.135,2.92e-5,0.052,0.755,124.532,1965-12-06,1960s
36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,63,album,201733,0.587,0.133,-15.151,0.0565,0.186,2.26e-5,0.258,0.068,102.938,1966-10-15,1960s
6EAlFsajDK1PVgfhdJbS5Y,Something's Got A Hold On Me,63,album,169746,0.471,0.585,-6.105,0.0822,0.786,0,0.811,0.655,150.719,2011-10-18,1960s
3aCbwWCYCT3MJjZeUnlcp4,Baby I Need Your Loving,63,album,166026,0.632,0.686,-6.116,0.0395,0.437,0,0.193,0.65,121.414,1965-01-01,1960s
252YuUdUaC5OojaBU0H1CP,Come A Little Bit Closer,63,compilation,166666,0.636,0.684,-9.302,0.057,0.52,0.0015,0.534,0.881,132.509,1964,1960s
11VwZwNF29HrqwalYUMitb,Pale Blue Eyes,63,album,339533,0.637,0.107,-18.759,0.0349,0.911,0.00146,0.103,0.296,82.879,1969,1960s
7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,63,album,160306,0.423,0.681,-9.756,0.0398,0.0592,1.77e-4,0.0889,0.56,110.461,1966-11,1960s
4Wzt8Dm4xpO3LjWDecP4bA,She's Not There,63,album,145293,0.523,0.803,-5.189,0.045,0.583,0,0.0948,0.898,132.3,1965-04-30,1960s
1Pq47iFLC5U7j8xeNiNcuS,It's My Party,63,album,140000,0.692,0.501,-11.708,0.0625,0.368,0,0.0393,0.961,128.388,1963-06-01,1960s
25IiJu0DjOqsnQXgNHWp5i,Will You Love Me Tomorrow,63,album,160864,0.527,0.308,-11.809,0.0284,0.551,4.25e-5,0.0921,0.514,136.297,2005,1960s
0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From “Grease”,78,compilation,169840,0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,1978-04-04,1970s
7mjSHL2Eb0kAwiKbvNNyD9,Wild World,76,album,200560,0.48,0.542,-8.51,0.0348,0.345,6.09e-4,0.113,0.567,152.853,1970-11-23,1970s
1JQ6Xm1JrvHfvAqhl5pwaA,Easy,74,album,256426,0.589,0.384,-15.075,0.0332,0.112,2.8e-5,0.0596,0.354,132.909,1977-01-01,1970s
4Vn7TykT27PIygBiZjTR2s,Hotel California - 2013 Remaster,57,compilation,391376,0.579,0.508,-9.484,0.027,0.00574,4.94e-4,0.0575,0.609,147.125,2003-10-21,1970s
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",80,album,281613,0.601,0.532,-9.119,0.0286,0.432,6.25e-6,0.0925,0.341,136.571,1972-05-19,1970s
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,73,compilation,245200,0.633,0.357,-9.366,0.0264,0.105,0,0.133,0.674,104.938,1979-01-01,1970s
2AVkArcfALVk2X8sfPRzya,Summer Nights - From “Grease”,71,compilation,216906,0.747,0.663,-9.415,0.0545,0.62,5.24e-5,0.0861,0.606,124.336,1978-04-04,1970s
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,82,album,230400,0.543,0.87,-6.514,0.0428,0.358,9.39e-4,0.792,0.754,100.804,1976,1970s
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,75,album,225026,0.572,0.214,-15.625,0.0293,0.649,0.129,0.125,0.485,95.542,1977-11-01,1970s
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,76,album,371413,0.489,0.758,-6.491,0.0297,6.78e-4,0.49,0.092,0.435,112.113,1977,1970s
5MxNLUsfh7uzROypsoO5qe,Dream On,85,album,266960,0.307,0.433,-10.057,0.029,0.388,9.08e-5,0.332,0.224,160.9,1973-01-05,1970s
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,84,album,208400,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,1979-07-27,1970s
